id,id_eleve,id_matiere,note
1361,170,5,5.5
1362,170,6,15.0
1363,170,7,10.0
1364,170,8,7.0
1365,171,1,18.0
1366,171,2,1.5
1367,171,3,7.0
1368,171,4,3.5
1369,171,5,10.0
1370,171,6,20.0
1371,171,7,16.0
1372,171,8,5.5
1373,171,10,6.0
1374,172,1,3.5
1375,172,2,4.5
1376,172,3,1.0
1377,172,4,7.5
1378,172,5,13.5
1379,172,6,19.5
1380,172,7,7.0
1381,172,8,2.0
1382,173,1,12.0
1383,173,2,10.5
1384,173,3,13.5
1385,173,4,2.0
1386,173,5,19.0
1387,173,6,9.5
1388,173,7,12.5
1389,173,9,10.0
1390,174,1,10.5
1391,174,2,2.5
1392,174,3,18.0
1393,174,4,0.5
1394,174,5,18.0
1395,174,6,13.0
1396,174,7,12.5
1397,174,9,2.0
1398,175,1,2.5
1399,175,2,5.5
1400,175,3,3.5
1401,175,4,4.5
1402,175,5,14.0
1403,175,6,19.5
1404,175,7,20.0
1405,175,8,10.0
1406,176,1,12.0
1407,176,2,17.5
1408,176,3,12.5
1409,176,4,8.5
1410,176,5,18.5
1411,176,6,13.0
1412,176,7,15.0
1413,176,8,7.5
1414,177,1,17.5
1415,177,2,18.5
1416,177,3,16.0
1417,177,4,10.5
1418,177,5,17.5
1419,177,6,18.0
1420,177,7,6.0
1421,177,9,3.0
1422,177,8,3.0
1423,178,1,11.5
1424,178,2,14.5
1425,178,3,18.0
1426,178,4,11.5
1427,178,5,3.0
1428,178,6,14.5
1429,178,7,16.0
1430,178,8,4.5
1431,179,1,8.5
1432,179,2,1.0
1433,179,3,1.0
1434,179,4,4.5
1435,179,5,12.0
1436,179,6,5.5
1437,179,7,15.0
1438,179,9,10.0
1439,180,1,1.5
1440,180,2,15.5
1441,180,3,4.5
1442,180,4,3.0
1443,180,5,6.0
1444,180,6,20.0
1445,180,7,2.0
1446,180,11,18.0
1447,181,1,9.0
1448,181,2,17.5
1449,181,3,12.5
1450,181,4,18.5
1451,181,5,16.0
1452,181,6,6.0
1453,181,7,11.0
1454,181,8,3.5
1455,182,1,20.0
1456,182,2,13.0
1457,182,3,15.0
1458,182,4,7.0
1459,182,5,11.5
1460,182,6,16.5
1461,182,7,5.5
1462,182,10,9.5
1463,183,1,14.0
1464,183,2,19.0
1465,183,3,11.5
1466,183,4,11.5
1467,183,5,7.0
1468,183,6,8.0
1469,183,7,15.5
1470,183,8,18.5
1471,184,1,16.0
1472,184,2,11.0
1473,184,3,1.0
1474,184,4,13.0
1475,184,5,1.5
1476,184,6,5.5
1477,184,7,16.5
1478,184,8,10.0
1479,185,1,9.5
1480,185,2,3.5
1481,185,3,19.5
1482,185,4,10.5
1483,185,5,3.5
1484,185,6,1.0
1485,185,7,12.0
1486,185,8,3.0
1487,186,1,18.0
1488,186,2,1.0
1489,186,3,14.0
1490,186,4,6.5
1491,186,5,17.5
1492,186,6,7.0
1493,186,7,1.5
1494,186,8,7.0
1495,187,1,5.5
1496,187,2,2.5
1497,187,3,5.0
1498,187,4,17.5
1499,187,5,7.5
1500,187,6,12.0
1501,187,7,10.5
1502,187,8,8.5
1503,188,1,3.5
1504,188,2,12.5
1505,188,3,10.5
1506,188,4,4.5
1507,188,5,15.0
1508,188,6,10.5
1509,188,7,15.0
1510,189,1,19.0
1511,189,2,10.0
1512,189,3,18.5
1513,189,4,4.0
1514,189,5,10.5
1515,189,6,11.0
1516,189,7,13.0
1517,189,8,9.5
1518,190,1,6.0
1519,190,2,15.0
1520,190,3,16.0
1521,190,4,9.5
1522,190,5,2.0
1523,190,6,7.5
1524,190,7,7.0
1525,190,8,7.5
1526,190,9,9.0
1527,191,1,7.5
1528,191,2,14.5
1529,191,3,17.5
1530,191,4,1.5
1531,191,5,7.0
1532,191,6,17.5
1533,191,7,13.0
1534,191,8,15.5
1535,192,1,17.0
1536,192,2,2.5
1537,192,3,6.0
1538,192,4,14.0
1539,192,5,4.5
1540,192,6,7.5
1541,192,7,12.5
1542,192,8,11.0
1543,192,10,4.5
1544,193,1,6.0
1545,193,2,15.5
1546,193,3,15.5
1547,193,4,11.0
1548,193,5,9.0
1549,193,6,17.0
1550,193,7,5.5
1551,193,8,5.5
1552,194,1,11.0
1553,194,2,4.5
1554,194,3,2.0
1555,194,4,12.5
1556,194,5,1.0
1557,194,6,1.5
1558,194,7,8.0
1559,194,9,13.5
1560,195,1,19.0
1561,195,2,18.0
1562,195,3,7.5
1563,195,4,14.0
1564,195,5,16.5
1565,195,6,12.0
1566,195,7,4.0
1567,195,8,13.0
1568,196,1,9.5
1569,196,2,5.5
1570,196,3,9.5
1571,196,4,14.5
1572,196,5,16.5
1573,196,6,19.5
1574,196,7,8.5
1575,197,1,14.0
1576,197,2,17.5
1577,197,3,1.0
1578,197,4,3.0
1579,197,5,1.0
1580,197,6,6.5
1581,197,7,12.5
1582,197,8,13.5
1583,198,1,2.0
1584,198,2,2.0
1585,198,3,3.0
1586,198,4,7.5
1587,198,5,18.5
1588,198,6,19.0
1589,198,7,7.0
1590,198,9,1.5
1591,199,1,4.0
1592,199,2,3.0
1593,199,3,8.5
1594,199,4,19.5
1595,199,5,1.0
1596,199,6,9.5
1597,199,7,18.5
1598,199,8,13.0
1599,200,1,8.5
1600,200,2,19.0
1601,200,3,13.5
1602,200,4,1.5
1603,200,5,14.5
1604,200,6,17.5
1605,200,7,12.0
1606,200,8,14.5
1607,201,1,13.0
1608,201,2,2.0
1609,201,3,1.5
1610,201,4,11.0
1611,201,5,17.0
1612,201,6,18.5
1613,201,7,0.5
1614,201,9,3.5
1615,202,1,1.5
1616,202,2,5.0
1617,202,3,9.0
1618,202,4,16.0
1619,202,5,19.0
1620,202,6,12.5
1621,202,7,4.5
1622,202,9,9.0
1623,203,1,2.5
1624,203,2,9.0
1625,203,3,5.5
1626,203,4,3.0
1627,203,5,16.0
1628,203,6,12.0
1629,203,7,4.5
1630,203,9,2.5
1631,204,1,13.0
1632,204,2,15.0
1633,204,3,10.0
1634,204,4,8.5
1635,204,5,5.0
1636,204,6,10.5
1637,204,7,13.5
1638,204,8,16.0
1639,205,1,7.5
1640,205,2,3.5
1641,205,3,18.0
1642,205,4,10.0
1643,205,5,8.5
1644,205,6,1.0
1645,205,7,12.5
1646,205,8,17.0
1647,206,1,18.5
1648,206,2,15.0
1649,206,3,2.5
1650,206,4,9.0
1651,206,5,16.5
1652,206,6,15.0
1653,206,7,5.5
1654,206,8,12.5
1655,207,1,19.0
1656,207,2,2.5
1657,207,3,5.5
1658,207,4,18.5
1659,207,5,2.0
1660,207,6,7.5
1661,207,7,8.0
1662,207,8,9.5
1663,208,1,2.0
1664,208,2,3.5
1665,208,3,5.0
1666,208,4,6.5
1667,208,5,20.0
1668,208,6,9.5
1669,208,7,6.0
1670,208,10,2.0
1671,209,1,18.0
1672,209,2,9.5
1673,209,3,19.5
1674,209,4,5.0
1675,209,5,3.0
1676,209,6,18.0
1677,209,7,9.5
1678,209,10,6.5
1679,210,1,8.5
1680,210,2,5.0
1681,210,3,7.5
1682,210,4,17.5
1683,210,5,14.0
1684,210,6,2.0
1685,210,7,11.0
1686,210,8,18.0
1687,211,1,5.0
1688,211,2,19.5
1689,211,3,1.0
1690,211,4,20.0
1691,211,5,19.5
1692,211,6,12.5
1693,211,7,5.5
1694,211,8,5.0
1695,212,1,4.5
1696,212,2,19.0
1697,212,3,4.0
1698,212,4,6.0
1699,212,5,19.5
1700,212,6,9.5
1701,212,7,20.0
1702,212,8,1.0
1703,213,1,4.0
1704,213,2,10.5
1705,213,3,6.0
1706,213,4,18.5
1707,213,5,17.5
1708,213,6,13.0
1709,213,7,14.0
1710,213,8,4.5
1711,214,1,6.5
1712,214,2,16.0
1713,214,3,11.0
1714,214,4,12.5
1715,214,5,18.0
1716,214,6,16.5
1717,214,7,19.5
1718,214,8,13.0
1719,215,1,8.5
1720,215,2,7.5
1721,215,3,4.0
1722,215,4,2.0
1723,215,5,8.5
1724,215,6,3.5
1725,215,7,15.0
1726,215,8,19.0
1727,216,1,12.5
1728,216,2,9.5
1729,216,3,13.0
1730,216,4,12.5
1731,216,5,1.5
1732,216,6,12.5
1733,216,7,13.5
1734,216,8,18.5
1735,217,1,3.0
1736,217,2,9.0
1737,217,3,12.5
1738,217,4,9.0
1739,217,5,15.5
1740,217,6,4.5
1741,217,7,9.5
1742,217,8,5.5
1743,218,1,10.5
1744,218,2,15.0
1745,218,3,15.5
1746,218,4,2.5
1747,218,5,1.0
1748,218,6,2.5
1749,218,7,19.0
1750,218,9,12.5
1751,219,1,14.0
1752,219,2,1.0
1753,219,3,6.0
1754,219,4,0.5
1755,219,5,12.5
1756,219,6,12.0
1757,219,7,14.0
1758,219,8,5.0
1759,220,1,18.5
1760,220,2,15.0
1761,220,3,10.5
1762,220,4,2.0
1763,220,5,12.5
1764,220,6,10.5
1765,220,7,17.0
1766,220,8,18.5
1767,221,1,12.0
1768,221,2,9.5
1769,221,3,11.5
1770,221,4,5.5
1771,221,5,2.5
1772,221,6,9.5
1773,221,7,2.5
1774,221,8,14.5
1775,222,1,17.5
1776,222,2,13.5
1777,222,3,4.5
1778,222,4,19.0
1779,222,5,4.5
1780,222,6,8.0
1781,222,7,18.5
1782,222,8,4.5
1783,223,1,11.5
1784,223,2,5.5
1785,223,3,2.5
1786,223,4,16.5
1787,223,5,7.5
1788,223,6,3.5
1789,223,7,16.5
1790,223,8,19.5
1791,224,1,13.0
1792,224,2,19.5
1793,224,3,7.0
1794,224,4,16.0
1795,224,5,16.0
1796,224,6,18.0
1797,224,7,2.0
1798,224,8,7.5
1799,225,1,4.0
1800,225,2,12.0
1801,225,3,17.5
1802,225,4,2.0
1803,225,5,18.0
1804,225,6,12.0
1805,225,7,7.5
1806,225,8,7.0
1807,226,1,9.0
1808,226,2,1.5
1809,226,3,19.0
1810,226,4,2.5
1811,226,5,7.0
1812,226,6,3.0
1813,226,7,2.5
1814,226,8,8.5
1815,227,1,17.5
1816,227,2,12.5
1817,227,3,14.0
1818,227,4,10.0
1819,227,5,15.5
1820,227,6,9.5
1821,227,7,19.5
1822,227,11,3.5
1823,228,1,17.0
1824,228,2,12.0
1825,228,3,8.5
1826,228,4,13.0
1827,228,5,12.5
1828,228,6,5.5
1829,228,7,9.5
1830,228,8,2.0
1831,229,1,7.0
1832,229,2,10.5
1833,229,3,5.5
1834,229,4,5.5
1835,229,5,17.5
1836,229,6,1.5
1837,229,7,5.5
1838,229,8,19.5
1839,230,1,14.0
1840,230,2,6.0
1841,230,3,2.0
1842,230,4,19.5
1843,230,5,16.5
1844,230,6,4.0
1845,230,7,2.5
1846,230,8,2.5
1847,230,9,15.0
1848,231,1,20.0
1849,231,2,7.0
1850,231,3,12.0
1851,231,4,13.0
1852,231,5,7.5
1853,231,6,9.0
1854,231,7,10.5
1855,232,1,17.5
1856,232,2,6.5
1857,232,3,15.0
1858,232,4,12.0
1859,232,5,3.5
1860,232,6,18.0
1861,232,7,6.5
1862,232,8,6.0
1863,233,1,11.0
1864,233,2,11.5
1865,233,3,5.5
1866,233,4,2.5
1867,233,5,7.5
1868,233,6,15.0
1869,233,7,10.5
1870,233,8,16.0
1871,234,1,9.5
1872,234,2,4.0
1873,234,3,8.0
1874,234,4,10.0
1875,234,5,10.5
1876,234,6,5.5
1877,234,7,9.5
1878,234,8,3.5
1879,235,1,5.0
1880,235,2,11.5
1881,235,3,6.0
1882,235,4,9.5
1883,235,5,14.0
1884,235,6,15.5
1885,235,7,8.0
1886,235,11,8.5
1887,236,1,3.0
1888,236,2,18.0
1889,236,3,14.0
1890,236,4,7.0
1891,236,5,16.5
1892,236,6,14.5
1893,236,7,2.0
1894,236,8,4.5
1895,237,1,3.5
1896,237,2,12.5
1897,237,3,17.0
1898,237,4,5.5
1899,237,5,17.0
1900,237,6,2.5
1901,237,7,1.5
1902,237,9,7.0
1903,238,1,13.5
1904,238,2,13.0
1905,238,3,5.0
1906,238,4,15.0
1907,238,5,18.5
1908,238,6,19.5
1909,238,7,1.0
1910,238,8,10.5
1911,238,12,20.0
1912,239,1,3.5
1913,239,2,17.5
1914,239,3,12.0
1915,239,4,14.0
1916,239,5,18.5
1917,239,6,19.5
1918,239,7,17.0
1919,240,1,13.0
1920,240,2,0.5
1921,240,3,19.5
1922,240,4,3.0
1923,240,5,14.5
1924,240,6,16.5
1925,240,7,7.0
1926,240,8,10.5
1927,241,1,1.0
1928,241,2,7.0
1929,241,3,14.5
1930,241,4,20.0
1931,241,5,16.5
1932,241,6,9.0
1933,241,7,1.0
1934,242,1,3.5
1935,242,2,0.5
1936,242,3,3.5
1937,242,4,14.0
1938,242,5,8.0
1939,242,6,18.0
1940,242,7,19.5
1941,242,8,18.5
1942,243,1,10.5
1943,243,2,5.5
1944,243,3,3.5
1945,243,4,12.0
1946,243,5,12.0
1947,243,6,3.5
1948,243,7,10.0
1949,243,9,11.5
1950,244,1,4.5
1951,244,2,15.0
1952,244,3,6.5
1953,244,4,12.0
1954,244,5,3.5
1955,244,6,17.5
1956,244,7,17.5
1957,244,9,9.5
1958,245,1,1.0
1959,245,2,9.0
1960,245,3,9.5
1961,245,4,16.0
1962,245,5,19.0
1963,245,6,1.0
1964,245,7,15.0
1965,245,9,19.5
1966,246,1,0.5
1967,246,2,11.0
1968,246,3,12.5
1969,246,4,2.5
1970,246,5,11.0
1971,246,6,17.0
1972,246,7,2.5
1973,246,8,16.5
1974,247,1,3.5
1975,247,2,14.5
1976,247,3,1.0
1977,247,4,7.5
1978,247,5,16.0
1979,247,6,11.5
1980,247,7,18.5
1981,247,8,5.5
1982,248,1,18.0
1983,248,2,2.5
1984,248,3,20.0
1985,248,4,2.5
1986,248,5,8.0
1987,248,6,6.5
1988,248,7,5.5
1989,248,9,3.0
1990,248,10,1.0
1991,249,1,19.0
1992,249,2,19.5
1993,249,3,16.5
1994,249,4,15.5
1995,249,5,9.0
1996,249,6,3.5
1997,249,7,6.5
1998,249,8,4.5
1999,250,1,17.5
2000,250,2,11.5
2001,250,3,7.5
2002,250,4,10.5
2003,250,5,19.5
2004,250,6,10.5
2005,250,7,14.0
2006,250,8,7.5
2007,251,1,16.0
2008,251,2,9.5
2009,251,3,4.0
2010,251,4,11.5
2011,251,5,19.5
2012,251,6,3.0
2013,251,7,15.0
2014,251,9,17.0
2015,252,1,15.5
2016,252,2,9.0
2017,252,3,4.0
2018,252,4,5.5
2019,252,5,10.5
2020,252,6,3.0
2021,252,7,12.0
2022,252,10,7.0
2023,253,1,4.0
2024,253,2,14.5
2025,253,3,4.0
2026,253,4,8.0
2027,253,5,18.5
2028,253,6,7.0
2029,253,7,9.5
2030,253,8,4.0
2031,254,1,19.5
2032,254,2,12.5
2033,254,3,10.5
2034,254,4,4.5
2035,254,5,14.5
2036,254,6,12.0
2037,254,7,11.0
2038,254,8,7.0
2039,255,1,14.0
2040,255,2,6.5
2041,255,3,12.5
2042,255,4,17.0
2043,255,5,10.5
2044,255,6,5.0
2045,255,7,0.5
2046,255,8,19.0
2047,255,11,3.0
2048,256,1,19.5
2049,256,2,5.5
2050,256,3,13.5
2051,256,4,18.0
2052,256,5,5.0
2053,256,6,12.0
2054,256,7,5.5
2055,256,10,9.0
2056,257,1,10.5
2057,257,2,2.0
2058,257,3,1.5
2059,257,4,6.0
2060,257,5,16.5
2061,257,6,10.5
2062,257,7,11.0
2063,257,9,20.0
2064,258,1,0.5
2065,258,2,3.0
2066,258,3,19.0
2067,258,4,5.0
2068,258,5,12.0
2069,258,6,11.5
2070,258,7,9.5
2071,258,9,17.0
2072,259,1,18.5
2073,259,2,4.0
2074,259,3,12.0
2075,259,4,4.0
2076,259,5,11.5
2077,259,6,10.5
2078,259,7,12.5
2079,259,8,17.0
2080,260,1,20.0
2081,260,2,10.0
2082,260,3,6.0
2083,260,4,6.5
2084,260,5,3.0
2085,260,6,15.0
2086,260,7,2.5
2087,260,8,14.5
2088,261,1,14.0
2089,261,2,16.5
2090,261,3,11.5
2091,261,4,16.0
2092,261,5,19.0
2093,261,6,14.0
2094,261,7,6.5
2095,261,8,4.0
2096,262,1,14.0
2097,262,2,18.5
2098,262,3,12.0
2099,262,4,10.5
2100,262,5,14.5
2101,262,6,6.5
2102,262,7,3.5
2103,262,8,10.5
2104,263,1,3.0
2105,263,2,6.5
2106,263,3,14.5
2107,263,4,4.5
2108,263,5,2.0
2109,263,6,2.5
2110,263,7,8.0
2111,263,8,11.5
2112,264,1,5.0
2113,264,2,4.5
2114,264,3,2.5
2115,264,4,14.5
2116,264,5,1.0
2117,264,6,16.5
2118,264,7,3.5
2119,264,9,19.0
2120,264,11,10.0
2121,265,1,15.0
2122,265,2,3.5
2123,265,3,14.0
2124,265,4,6.0
2125,265,5,18.0
2126,265,6,11.5
2127,265,7,11.0
2128,265,9,1.5
2129,265,12,4.0
2130,266,1,13.5
2131,266,2,17.5
2132,266,3,17.5
2133,266,4,12.5
2134,266,5,11.0
2135,266,6,8.5
2136,266,7,11.5
2137,266,8,14.5
2138,267,1,8.5
2139,267,2,2.5
2140,267,3,1.0
2141,267,4,8.0
2142,267,5,14.0
2143,267,6,1.0
2144,267,7,13.0
2145,268,1,16.0
2146,268,2,2.0
2147,268,3,11.0
2148,268,4,13.0
2149,268,5,9.0
2150,268,6,18.5
2151,268,7,1.5
2152,268,8,9.5
2153,269,1,1.0
2154,269,2,4.0
2155,269,3,14.5
2156,269,4,9.5
2157,269,5,8.0
2158,269,6,15.5
2159,269,7,8.5
2160,269,8,2.5
2161,270,1,19.0
2162,270,2,2.0
2163,270,3,7.0
2164,270,4,11.0
2165,270,5,16.0
2166,270,6,17.0
2167,270,7,8.5
2168,270,8,5.0
2169,271,1,12.0
2170,271,2,16.0
2171,271,3,17.5
2172,271,4,13.5
2173,271,5,18.0
2174,271,6,11.0
2175,271,7,16.5
2176,271,8,11.5
2177,272,1,18.5
2178,272,2,20.0
2179,272,3,3.5
2180,272,4,10.0
2181,272,5,18.0
2182,272,6,16.5
2183,272,7,14.0
2184,272,8,9.0
2185,272,9,7.5
2186,273,1,6.5
2187,273,2,20.0
2188,273,3,3.5
2189,273,4,4.0
2190,273,5,9.0
2191,273,6,10.5
2192,273,7,6.0
2193,273,8,9.5
2194,274,1,17.5
2195,274,2,12.5
2196,274,3,16.5
2197,274,4,15.0
2198,274,5,2.0
2199,274,6,8.0
2200,274,7,10.0
2201,274,8,19.0
2202,275,1,6.0
2203,275,2,11.5
2204,275,3,17.0
2205,275,4,8.5
2206,275,5,2.5
2207,275,6,8.0
2208,275,7,16.0
2209,275,12,16.0
2210,276,1,11.0
2211,276,2,6.0
2212,276,3,19.0
2213,276,4,2.0
2214,276,5,16.0
2215,276,6,0.5
2216,276,7,5.0
2217,276,8,0.5
2218,276,10,11.0
2219,277,1,6.0
2220,277,2,8.0
2221,277,3,13.0
2222,277,4,5.0
2223,277,5,7.0
2224,277,6,1.5
2225,277,7,13.0
2226,277,8,6.5
2227,278,1,18.0
2228,278,2,15.5
2229,278,3,15.5
2230,278,4,17.0
2231,278,5,17.5
2232,278,6,2.5
2233,278,7,9.5
2234,278,8,19.5
2235,279,1,13.0
2236,279,2,11.5
2237,279,3,15.0
2238,279,4,16.0
2239,279,5,15.0
2240,279,6,6.5
2241,279,7,11.0
2242,279,8,13.0
2243,280,1,14.0
2244,280,2,10.0
2245,280,3,6.5
2246,280,4,15.5
2247,280,5,10.5
2248,280,6,12.0
2249,280,7,0.5
2250,280,8,5.5
2251,281,1,7.0
2252,281,2,10.0
2253,281,3,6.0
2254,281,4,12.5
2255,281,5,18.0
2256,281,6,19.5
2257,281,7,4.0
2258,281,11,12.0
2259,282,1,10.5
2260,282,2,12.0
2261,282,3,10.0
2262,282,4,4.0
2263,282,5,3.0
2264,282,6,2.5
2265,282,7,3.5
2266,282,8,11.0
2267,282,12,16.5
2268,283,1,1.5
2269,283,2,8.5
2270,283,3,17.5
2271,283,4,6.5
2272,283,5,5.0
2273,283,6,13.0
2274,283,7,7.5
2275,283,8,10.5
2276,284,1,18.5
2277,284,2,18.5
2278,284,3,20.0
2279,284,4,9.0
2280,284,5,7.0
2281,284,6,14.5
2282,284,7,10.0
2283,284,8,14.0
2284,285,1,6.0
2285,285,2,1.5
2286,285,3,1.0
2287,285,4,19.0
2288,285,5,14.5
2289,285,6,14.5
2290,285,7,9.5
2291,286,1,13.5
2292,286,2,14.0
2293,286,3,16.0
2294,286,4,7.5
2295,286,5,10.5
2296,286,6,12.0
2297,286,7,19.0
2298,286,8,20.0
2299,287,1,17.5
2300,287,2,15.5
2301,287,3,17.5
2302,287,4,11.5
2303,287,5,19.0
2304,287,6,17.5
2305,287,7,12.0
2306,287,8,9.0
2307,288,1,8.5
2308,288,2,8.0
2309,288,3,10.5
2310,288,4,16.0
2311,288,5,8.0
2312,288,6,16.0
2313,288,7,5.5
2314,288,8,1.0
2315,289,1,19.5
2316,289,2,10.0
2317,289,3,16.5
2318,289,4,9.5
2319,289,5,14.0
2320,289,6,17.5
2321,289,7,18.0
2322,289,10,2.5
2323,290,1,7.5
2324,290,2,2.5
2325,290,3,18.0
2326,290,4,1.0
2327,290,5,3.0
2328,290,6,2.5
2329,290,7,3.0
2330,290,8,4.5
2331,291,1,9.0
2332,291,2,8.0
2333,291,3,3.5
2334,291,4,13.0
2335,291,5,19.0
2336,291,6,11.0
2337,291,7,10.5
2338,291,10,16.0
2339,292,1,9.5
2340,292,2,5.0
2341,292,3,8.5
2342,292,4,5.0
2343,292,5,9.5
2344,292,6,17.0
2345,292,7,1.0
2346,292,8,3.0
2347,293,1,9.5
2348,293,2,11.5
2349,293,3,4.0
2350,293,4,19.0
2351,293,5,17.0
2352,293,6,15.5
2353,293,7,10.5
2354,293,8,8.0
2355,293,10,17.0
2356,294,1,12.0
2357,294,2,10.0
2358,294,3,17.0
2359,294,4,10.5
2360,294,5,12.0
2361,294,6,19.5
2362,294,7,8.0
2363,294,9,17.0
2364,295,1,4.0
2365,295,2,17.0
2366,295,3,11.5
2367,295,4,9.5
2368,295,5,5.0
2369,295,6,3.5
2370,295,7,9.0
2371,295,8,16.5
2372,296,1,1.5
2373,296,2,15.5
2374,296,3,13.0
2375,296,4,7.5
2376,296,5,5.0
2377,296,6,5.5
2378,296,7,12.5
2379,296,8,1.5
2380,296,12,10.0
2381,297,1,15.5
2382,297,2,1.0
2383,297,3,5.5
2384,297,4,16.5
2385,297,5,17.5
2386,297,6,9.5
2387,297,7,17.5
2388,297,8,16.0
2389,297,9,2.5
2390,298,1,11.0
2391,298,2,7.5
2392,298,3,4.0
2393,298,4,14.0
2394,298,5,12.0
2395,298,6,15.5
2396,298,7,8.0
2397,298,8,16.5
2398,299,1,10.5
2399,299,2,1.5
2400,299,3,18.5
2401,299,4,14.0
2402,299,5,2.5
2403,299,6,11.0
2404,299,7,11.5
2405,300,1,4.5
2406,300,2,12.5
2407,300,3,1.5
2408,300,4,14.0
2409,300,5,12.5
2410,300,6,8.0
2411,300,7,9.5
2412,300,8,13.0
2413,301,1,9.0
2414,301,2,12.0
2415,301,3,10.5
2416,301,4,1.0
2417,301,5,16.5
2418,301,6,8.5
2419,301,7,9.5
2420,301,9,4.0
2421,302,1,6.0
2422,302,2,16.5
2423,302,3,9.0
2424,302,4,13.5
2425,302,5,19.5
2426,302,6,3.5
2427,302,7,8.0
2428,302,8,7.5
2429,303,1,18.5
2430,303,2,8.5
2431,303,3,16.5
2432,303,4,4.5
2433,303,5,9.5
2434,303,6,11.0
2435,303,7,2.0
2436,303,8,6.5
2437,304,1,18.5
2438,304,2,7.5
2439,304,3,14.5
2440,304,4,16.5
2441,304,5,17.0
2442,304,6,15.0
2443,304,7,14.0
2444,304,9,13.5
2445,305,1,18.5
2446,305,2,16.5
2447,305,3,7.0
2448,305,4,8.0
2449,305,5,13.0
2450,305,6,16.5
2451,305,7,10.0
2452,305,9,14.0
2453,306,1,15.0
2454,306,2,2.5
2455,306,3,17.5
2456,306,4,4.0
2457,306,5,7.0
2458,306,6,15.5
2459,306,7,10.5
2460,306,9,13.5
2461,307,1,6.0
2462,307,2,18.5
2463,307,3,16.0
2464,307,4,10.5
2465,307,5,12.5
2466,307,6,7.0
2467,307,7,8.5
2468,307,8,5.0
2469,307,12,6.5
2470,308,1,2.0
2471,308,2,1.0
2472,308,3,2.0
2473,308,4,7.5
2474,308,5,10.5
2475,308,6,3.0
2476,308,7,3.5
2477,309,1,7.5
2478,309,2,14.0
2479,309,3,6.5
2480,309,4,3.5
2481,309,5,14.5
2482,309,6,15.5
2483,309,7,16.5
2484,309,8,17.0
2485,310,1,19.0
2486,310,2,19.5
2487,310,3,13.5
2488,310,4,18.0
2489,310,5,12.0
2490,310,6,16.5
2491,310,7,11.0
2492,310,10,9.5
2493,311,1,17.0
2494,311,2,6.5
2495,311,3,10.0
2496,311,4,2.5
2497,311,5,14.0
2498,311,6,16.0
2499,311,7,5.0
2500,311,8,15.0
2501,312,1,17.0
2502,312,2,18.0
2503,312,3,12.0
2504,312,4,7.5
2505,312,5,16.5
2506,312,6,10.5
2507,312,7,7.5
2508,312,9,12.0
2509,313,1,15.0
2510,313,2,19.0
2511,313,3,12.5
2512,313,4,3.5
2513,313,5,1.5
2514,313,6,16.5
2515,313,7,18.5
2516,313,8,16.0
2517,314,1,2.0
2518,314,2,18.0
2519,314,3,8.0
2520,314,4,5.5
2521,314,5,19.0
2522,314,6,11.0
2523,314,7,6.0
2524,314,9,12.0
2525,315,1,3.5
2526,315,2,11.5
2527,315,3,3.0
2528,315,4,15.5
2529,315,5,19.5
2530,315,6,6.5
2531,315,7,2.0
2532,316,1,5.5
2533,316,2,5.5
2534,316,3,19.0
2535,316,4,4.5
2536,316,5,1.0
2537,316,6,14.5
2538,316,7,9.5
2539,316,11,8.0
2540,317,1,19.5
2541,317,2,13.0
2542,317,3,18.5
2543,317,4,4.0
2544,317,5,2.0
2545,317,6,17.0
2546,317,7,18.5
2547,317,9,17.5
2548,318,1,18.0
2549,318,2,17.0
2550,318,3,12.5
2551,318,4,12.0
2552,318,5,4.0
2553,318,6,6.5
2554,318,7,10.0
2555,318,8,15.5
2556,319,1,10.0
2557,319,2,6.0
2558,319,3,17.5
2559,319,4,8.0
2560,319,5,10.5
2561,319,6,4.5
2562,319,7,8.5
2563,319,10,13.5
2564,320,1,9.0
2565,320,2,19.5
2566,320,3,8.5
2567,320,4,2.5
2568,320,5,4.0
2569,320,6,0.5
2570,320,7,4.5
2571,320,8,19.0
2572,321,1,9.0
2573,321,2,2.0
2574,321,3,10.5
2575,321,4,8.0
2576,321,5,9.0
2577,321,6,4.0
2578,321,7,12.0
2579,321,8,1.5
2580,321,10,16.0
2581,322,1,9.5
2582,322,2,7.0
2583,322,3,8.0
2584,322,4,4.5
2585,322,5,14.5
2586,322,6,8.5
2587,322,7,13.5
2588,322,9,7.0
2589,323,1,10.0
2590,323,2,8.0
2591,323,3,7.5
2592,323,4,16.0
2593,323,5,2.0
2594,323,6,5.5
2595,323,7,6.0
2596,324,1,2.5
2597,324,2,17.0
2598,324,3,18.5
2599,324,4,13.0
2600,324,5,17.5
2601,324,6,10.5
2602,324,7,19.5
2603,324,10,3.5
2604,325,1,17.5
2605,325,2,14.5
2606,325,3,12.0
2607,325,4,10.0
2608,325,5,5.5
2609,325,6,4.5
2610,325,7,19.0
2611,325,8,6.5
2612,326,1,16.0
2613,326,2,7.5
2614,326,3,7.5
2615,326,4,11.5
2616,326,5,12.0
2617,326,6,11.0
2618,326,7,19.5
2619,327,1,2.5
2620,327,2,0.5
2621,327,3,12.5
2622,327,4,14.5
2623,327,5,3.5
2624,327,6,18.0
2625,327,7,8.5
2626,327,8,7.0
2627,328,1,16.0
2628,328,2,8.0
2629,328,3,9.0
2630,328,4,6.0
2631,328,5,19.0
